,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
494,00-0036912,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,95,136,1196.0,7,1.0,1.0,1315.0,476.0,57.0,60.64236659034412,0,18.10026107140489,4.554181223497446,5.000310780153712,10.331489381353768,0.0,159.60000000000002,254.60000000000002,17,0.2537313432835821,0.29543922713996856,0.23517786561264822,0.616948396637348,0.27406049495875345,0.28,0.2923076923076923,0.2909090909090909,0.27703024747937677,0.2752483959670028,2.2313432835820897,0.1571740767720667
495,00-0036913,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,82.0,1,0.0,0.0,5.0,6.397704373754095,0,16,20,171.0,2,0.0,0.0,75.0,108.0,8.0,7.4545686305277465,0,27.107738095238098,0.5804818988090035,0.24583321706029476,1.0428061001557114,0.0,43.3,59.300000000000004,9,0.060790273556231005,0.03176620076238882,0.08263198163733741,0.11659837094425757,0.066796875,0.10526315789473684,0.06349206349206349,0.06896551724137931,0.08603001644736842,0.07449013157894738,0.5197568389057751,0.06288441145281018
496,00-0036918,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,4.0,2.0,1.0,2.770695556886494,0,1.5,0.041666666666666664,0.027972027972027972,0.08208041958041958,0.0,0.6000000000000001,1.6,1,0.041666666666666664,0.027972027972027972,0.047619047619047616,0.08487762237762238,0.05660377358490566,0.0,0.125,0.1111111111111111,0.02830188679245283,0.04528301886792453,0.25,0.034453057708871665
497,00-0036919,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,53,240.0,4,0.0,0.0,17.0,7.87665731620579,0,23,29,169.0,0,0.0,0.0,40.0,141.0,7.0,-5.372129849546853,0,41.48974358974359,0.9630942299862617,0.14069223858681526,1.5431259119901632,0.0,64.9,87.9,17,0.054104477611940295,0.008986744551786115,0.06966403162055336,0.08834611205933934,0.038725939505041246,0.0,0.035897435897435895,0.031818181818181815,0.019362969752520623,0.030980751604032998,0.31529850746268656,0.05426394873631055
498,00-0036924,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,114,402.0,3,1.0,1.0,14.0,-21.690917342174952,0,41,54,288.0,0,0.0,0.0,31.0,274.0,12.0,-4.484687012154609,0,-20.333026287438056,1.5596040360135617,0.09209556446237084,2.403872949144002,0.0,85.0,126.0,16,0.09490333919156414,0.006622516556291391,0.1677893447642376,0.14765302203237934,0.0784527376736584,0.0,0.06818181818181818,0.06282722513089005,0.0392263688368292,0.06276219013892673,0.5061511423550088,0.10655030696636054
499,00-0036928,2022,REG,3,9,23.0,0,0.0,0.0,0.0,0,0,99.0,20.0,1.0,-5.332559636328369,0,0.23232323232323232,-0.07878999862541405,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013601419278533413
500,00-0036936,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,-5.0,0,0.0,0.0,1.0,-7.555139935691841,0,41,56,414.0,1,0.0,0.0,309.0,281.0,16.0,11.375221044392879,0,17.93257362347178,1.5790653194760573,1.3890754613785914,3.3409508021791003,0.0,46.9,87.9,8,0.18666666666666668,0.15566750629722922,0.2979851537645811,0.4045340050377834,0.21800947867298578,0.1,0.17204301075268819,0.1650485436893204,0.1590047393364929,0.19440758293838867,1.38,0.12738022780627772
501,00-0036945,2022,REG,192,318,2242.0,17,11.0,55.0,359.0,7,2,2893.0,954.0,91.0,-65.7712491202688,1,11.6667599783209,1.0444083468897927,160,1143.0,8,8.0,0.0,65.0,65.18292775351816,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,295.98,295.98,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28820424935247035
502,00-0036950,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,22,109.0,1,0.0,0.0,6.0,0.22057749633677304,0,13,14,61.0,0,0.0,0.0,-21.0,79.0,3.0,-1.088607817532521,0,8.523809523809524,0.6056912763487097,-0.1714724662004297,0.7885061881827637,0.0,23.0,36.0,14,0.04046242774566474,-0.006167400881057269,0.07662463627546072,0.05575972091365129,0.02484725050916497,0.0,0.023809523809523808,0.02142857142857143,0.012423625254582484,0.019877800407331975,0.17630057803468208,0.03581020590868397
503,00-0036951,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,15.0,0,0.0,0.0,14.0,1.0,1.0,1.2657943648518994,0,1.0714285714285714,0.03571428571428571,0.04281345565749235,0.0835408475316732,0.0,1.5,2.5,1,0.03333333333333333,0.040345821325648415,0.013513513513513514,0.08227665706051873,0.06696428571428571,0.0,0.09090909090909091,0.07692307692307693,0.033482142857142856,0.053571428571428575,0.5,0.02724498692240628
504,00-0036955,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,28,47,490.0,1,1.0,0.0,586.0,132.0,23.0,21.400174034797754,0,11.45926852031477,1.9557485117831668,3.4106931654104633,5.321107983462074,0.0,55.0,83.0,13,0.13823529411764707,0.2297138377107017,0.10084033613445378,0.39112401134503194,0.19607843137254902,0.08333333333333333,0.2072072072072072,0.1951219512195122,0.13970588235294118,0.17352941176470588,1.4411764705882353,0.09067470721901766
505,00-0036959,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,21,89.0,0,0.0,0.0,173.0,25.0,5.0,-2.3061191533342935,0,3.001721971994975,0.47938767028346724,0.6352630280030023,1.1637656250273025,0.0,8.9,18.9,7,0.06907894736842106,0.08624127617148554,0.024826216484607744,0.17261144198982004,0.04618578100674624,0.0,0.053763440860215055,0.049019607843137254,0.02309289050337312,0.03694862480539699,0.29276315789473684,0.029981915669913383
506,00-0036963,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,95.0,0,0.0,0.0,3.0,4.856911282578949,0,106,146,1161.0,6,0.0,0.0,948.0,526.0,68.0,57.19009879805758,0,18.398266450543872,4.4427260091519996,4.656378207533413,9.923553759001388,0.0,161.6,267.6,16,0.2664233576642336,0.25313751668891854,0.2481132075471698,0.6021450498474852,0.2859605911330049,0.24,0.3253588516746411,0.3162393162393162,0.2629802955665025,0.27676847290640394,2.1186131386861313,0.1796214256947241
507,00-0036970,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,28,59,356.0,2,0.0,0.0,816.0,126.0,20.0,3.3775945608854245,0,6.478428626567421,2.7923934790123734,3.1610094778589977,6.401296853019859,0.0,47.6,75.6,10,0.2610619469026549,0.3466440101954121,0.17647058823529413,0.668908128510312,0.20566146735990756,0.16666666666666666,0.2247191011235955,0.21782178217821782,0.1861640670132871,0.1978625072212594,1.575221238938053,0.10492130901823632
508,00-0036971,2022,REG,387,584,4113.0,25,8.0,27.0,184.0,7,5,4315.0,2006.0,206.0,83.5256579103014,3,18.11798659473675,1.985023774619716,62,291.0,5,5.0,4.0,27.0,-5.21947004223272,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,295.62,295.62,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1967756536556792
509,00-0036972,2022,REG,288,442,2997.0,14,11.0,34.0,231.0,3,1,3454.0,1436.0,127.0,-28.40619021346796,1,12.681366205165947,0.5677301825695487,47,102.0,1,2.0,0.0,12.0,-4.27054190375431,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,170.08,170.08,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16097219330292076
510,00-0036973,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,220,1125.0,5,3.0,3.0,52.0,-9.746548405039434,1,35,45,316.0,0,2.0,1.0,14.0,354.0,16.0,4.731911048451366,0,19.07044622044622,1.3417329598062089,-0.028479385929557975,1.9926638695586227,0.0,168.1,203.1,17,0.07550335570469799,0.003201463526183398,0.17472852912142153,0.1158162043779937,0.07618129218900675,0.0,0.07692307692307693,0.06866952789699571,0.038090646094503376,0.060945033751205406,0.5302013422818792,0.13519090473401138
511,00-0036980,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,5.0,0,0.0,0.0,2.0,-1.0769412407535128,0,37,65,446.0,1,1.0,0.0,785.0,93.0,22.0,1.4694274856722442,0,9.280340178152457,1.7570551688833242,2.4649573157159113,4.361052874326124,0.0,51.1,88.1,14,0.11648745519713262,0.16491596638655462,0.05762081784386617,0.30666395590494266,0.12202462380300957,0.07142857142857142,0.12716763005780346,0.12299465240641712,0.0967265976157905,0.11190541332812196,0.7992831541218638,0.08064073226544621
512,00-0036984,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,19.0,0,0.0,0.0,2.0,2.3006395286065526,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,1.9000000000000001,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.021699406121516676
513,00-0036988,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,1.0,0.7268566800048575,0,72,107,769.0,3,1.0,0.0,926.0,255.0,39.0,22.575483592745215,1,13.156216411766843,2.662637741669374,3.8721493393790705,6.7044611500694105,0.0,97.30000000000001,169.3,16,0.1621212121212121,0.22068636796949476,0.1079136690647482,0.419730912557414,0.170964873277012,0.125,0.1813953488372093,0.17573221757322174,0.14798243663850602,0.16177189862160962,1.165151515151515,0.11073900132128048
514,00-0036991,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7.0,0,0.0,0.0,0.0,-0.45017598872072995,0,16,25,204.0,1,2.0,0.0,235.0,68.0,13.0,4.702423111128155,0,9.484732435183997,0.8204138437350779,1.0288625678226946,1.9508245630785028,0.0,27.1,43.1,9,0.07692307692307693,0.08798202920254586,0.0784313725490196,0.18577023874665208,0.1007905138339921,0.07692307692307693,0.14772727272727273,0.13861386138613863,0.08885679537853451,0.09601702645180907,0.6276923076923077,0.06313538218146662
515,00-0036997,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,47,204.0,0,1.0,1.0,9.0,-6.311366795620415,0,16,22,76.0,0,0.0,0.0,-24.0,118.0,4.0,-5.462751143822938,0,-15.653846153846155,0.6317900696864112,-0.09646184285792561,0.8801618145290687,0.0,26.0,42.0,4,0.16793893129770993,-0.022201665124884366,0.2576419213973799,0.23414706484665737,0.07755102040816327,0.0,0.10256410256410256,0.09302325581395349,0.03877551020408163,0.062040816326530614,0.5801526717557252,0.1377049180327869
516,00-0036999,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,57.0,1,0.0,0.0,2.0,4.009021846111864,0,4,10,51.0,0,1.0,1.0,142.0,27.0,2.0,-7.990639030584134,0,6.6648148148148145,0.3019316059757236,0.4149740703615253,0.7433792582166532,0.0,14.8,18.8,6,0.04830917874396135,0.07407407407407407,0.059734513274336286,0.1317230273752013,0.042642140468227424,0.0,0.03333333333333333,0.03076923076923077,0.021321070234113712,0.03411371237458194,0.2463768115942029,0.040522481355347674
517,00-0037005,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,32,174.0,3,0.0,0.0,245.0,62.0,9.0,-1.6748925543036481,0,11.999000244775571,1.2848215392195717,1.15267619326107,2.7341056441121068,0.0,35.4,54.400000000000006,14,0.0855614973262032,0.08445363667700793,0.04144385026737968,0.19590515533091113,0.0624551328068916,0.2,0.07563025210084033,0.08955223880597014,0.1312275664034458,0.08996410624551329,0.46524064171123,0.053096999629101846
518,00-0037011,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,18,72.0,0,1.0,0.0,57.0,52.0,0.0,-5.634286644111853,0,7.037202380952381,0.5091582128346834,0.2723090091223171,0.954353625637647,0.0,7.2,17.2,8,0.056782334384858045,0.027483124397299902,0.04326123128119801,0.107160001095127,0.03160667251975417,0.0,0.0,0.0,0.015803336259877086,0.02528533801580334,0.22712933753943218,0.022456653436390223
519,00-0037012,2022,REG,15,31,194.0,0,1.0,2.0,9.0,0,0,207.0,80.0,6.0,-9.725712290665726,0,5.8159203980099505,-0.0813108357843348,16,67.0,0,1.0,0.0,7.0,4.870055550651159,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.46,12.46,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09080308992858183
520,00-0037013,2022,REG,132,242,1688.0,6,7.0,23.0,175.0,1,1,2180.0,810.0,73.0,-36.21105495186014,0,7.278703580329102,0.1767328674473472,28,102.0,1,0.0,0.0,7.0,-0.10348644226128911,0,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,1.1844526951317675,0,1.0,0.030303030303030304,0.006756756756756757,0.050184275184275186,0.0,97.92,98.92,9,0.003875968992248062,0.0008646779074794639,0.0,0.006505695814355664,0.0011235955056179776,0.14285714285714285,0.012658227848101266,0.023255813953488372,0.07199036918138041,0.029470304975922953,0.007751937984496124,0.16299225572581974
521,00-0037055,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,5,0.0,0,0.0,0.0,71.0,0.0,0.0,-4.001597410067916,0,0.0,0.2222222222222222,0.4334007225002485,0.6367138390835073,0.0,0.0,0.0,2,0.11627906976744186,0.19559228650137742,0.0,0.33089243385226474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,00-0037077,2022,REG,11,19,169.0,1,1.0,3.0,11.0,0,0,160.0,75.0,6.0,-7.461784537902072,0,1.05625,0.040489636839130594,5,35.0,1,0.0,0.0,4.0,5.526881414349191,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.259999999999998,18.259999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28638644918444167
523,00-0037078,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,9,23.0,0,0.0,0.0,68.0,7.0,1.0,-6.749382402018107,0,1.4375,0.3234229783142827,0.3579671059272152,0.7357114416204746,0.0,2.3000000000000003,4.300000000000001,5,0.06293706293706294,0.06439393939393939,0.015053763440860216,0.14592074592074594,0.02327935222672065,0.0,0.022222222222222223,0.0196078431372549,0.011639676113360324,0.01862348178137652,0.16083916083916083,0.012047517651014234
524,00-0037085,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-0.7214318849146366,0,1,1,24.0,1,0.0,0.0,-7.0,31.0,1.0,2.330526862409897,0,-3.4285714285714284,0.045454545454545456,-0.021671826625386997,0.053011539544047276,0.0,8.4,9.4,1,0.041666666666666664,-0.022151898734177215,0.33695652173913043,0.04477848101265823,0.08480565371024736,0.3333333333333333,0.125,0.18181818181818182,0.20906949352179033,0.13451118963486455,1.0,0.08775205377147124
525,00-0037086,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,9,81.0,0,0.0,0.0,81.0,41.0,3.0,2.07799670603474,0,4.159722222222222,0.27881386629813676,0.19764269832775797,0.5565706882766357,0.0,8.100000000000001,13.100000000000001,5,0.05232558139534884,0.046153846153846156,0.06666666666666667,0.11541144901610018,0.057203389830508475,0.0,0.05084745762711865,0.043478260869565216,0.028601694915254237,0.04576271186440678,0.47093023255813954,0.023312097376944164
526,00-0037087,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24,54.0,0,0.0,0.0,2.0,-8.353469551599119,0,1,7,6.0,0,0.0,0.0,5.0,0.0,0.0,-4.021800586757681,0,0.5454545454545454,0.3368247006404901,0.022076406209410673,0.5206905353073227,0.0,6.0,7.0,7,0.045454545454545456,0.0035310734463276836,0.0,0.07100667693888033,0.005623242736644799,0.0,0.0,0.0,0.0028116213683223993,0.004498594189315839,0.03896103896103896,0.014427635104497299
527,00-0037093,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,24.0,0,0.0,0.0,1.0,23.0,2.0,2.090640461887233,0,24.0,0.07142857142857142,0.003745318352059925,0.10976457998929909,0.0,2.4000000000000004,4.4,1,0.06451612903225806,0.003663003663003663,0.32857142857142857,0.09970459647879003,0.11267605633802817,0.0,0.2,0.18181818181818182,0.056338028169014086,0.09014084507042254,0.7741935483870968,0.059044551798174985
528,00-0037098,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,10,82.0,1,1.0,0.0,174.0,11.0,2.0,3.206173419358109,0,3.636747347975497,0.30156739811912225,0.5630712690868668,0.8465009855394903,0.0,14.2,19.2,4,0.07194244604316546,0.14463840399002495,0.027848101265822784,0.22362439225676817,0.09425287356321839,0.16666666666666666,0.05,0.06521739130434782,0.13045977011494253,0.10873563218390805,0.5899280575539568,0.05898617511520737
529,00-0037112,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-0.568823910318315,0,0.0,0.0625,0.09090909090909091,0.15738636363636363,0.0,0.0,0.0,1,0.058823529411764705,0.08496732026143791,0.0,0.15620915032679739,0.0,,0.0,0.0,,,0.0,0.0
530,00-0037157,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,85,300.0,1,1.0,0.0,14.0,-13.8350112856757,0,13,14,100.0,0,1.0,0.0,-30.0,132.0,5.0,4.006584078888409,0,-31.166666666666668,0.34350649350649354,-0.07299124032494692,0.4641658720322774,0.0,46.0,59.0,7,0.0498220640569395,-0.012401818933443571,0.1732283464566929,0.0648116409386544,0.054318305268875614,0.0,0.05747126436781609,0.05434782608695652,0.027159152634437807,0.043454644215100494,0.35587188612099646,0.1128020801468339
531,00-0037168,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,26.0,0,0.0,0.0,1.0,1.4514469056157395,0,5,6,64.0,0,0.0,0.0,13.0,57.0,4.0,3.6208556117489934,0,4.933333333333334,0.1848069105691057,0.08245936203495885,0.3349319192781297,0.0,9.0,14.000000000000002,5,0.039473684210526314,0.012476007677543186,0.09913043478260869,0.06919133245782402,0.0576057605760576,0.0,0.07272727272727272,0.06153846153846154,0.0288028802880288,0.04608460846084608,0.42105263157894735,0.03356992135046999
532,00-0037175,2022,REG,22,49,302.0,0,2.0,5.0,14.0,1,1,401.0,142.0,13.0,-16.465219842051994,0,1.1271765483799867,-0.08538142132020433,3,-5.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.579999999999999,5.579999999999999,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.04607762180016514
533,00-0037197,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,170,830.0,5,3.0,2.0,37.0,-3.8382188674507147,0,13,14,130.0,0,0.0,0.0,-9.0,157.0,7.0,5.313610231271014,0,2.9726190476190473,0.4059288153770417,-0.01766790386238103,0.5965256903618958,0.0,122.0,135.0,17,0.021505376344086023,-0.0019193857965451055,0.055029793200140203,0.030722555878892947,0.024761904761904763,0.0,0.025735294117647058,0.022364217252396165,0.012380952380952381,0.01980952380952381,0.19969278033794163,0.07261968800430339
534,00-0037228,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,77,379.0,1,1.0,0.0,20.0,8.390191187240063,0,28,33,214.0,0,0.0,0.0,-16.0,225.0,14.0,10.611172143913953,0,8.766666666666667,1.0198768199559671,-0.07335945636441081,1.478463610478863,0.0,65.3,93.3,16,0.06077348066298342,-0.003551609322974473,0.16280752532561504,0.08831893353609555,0.06137080585030112,0.0,0.0782122905027933,0.07329842931937172,0.03068540292515056,0.0490966446802409,0.39410681399631675,0.0777318625654014
535,00-0037238,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,72,117,866.0,4,3.0,3.0,1212.0,231.0,48.0,11.74235431805301,1,14.414053633665787,4.906405577439611,5.070131409128519,10.90870035254938,0.0,106.6,178.6,17,0.2819277108433735,0.300520704190429,0.18795768917819367,0.6633081296174034,0.2958660744789887,0.23529411764705882,0.32432432432432434,0.3151515151515151,0.2655800960630238,0.28375168311260274,2.0867469879518072,0.14950861390614276
536,00-0037239,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,72,119,1042.0,4,2.0,2.0,1686.0,210.0,48.0,23.8033499112709,1,11.052116219426052,3.9241900493988595,6.002226865908485,10.087843880234228,0.0,126.2,198.20000000000002,15,0.25813449023861174,0.40655895828309624,0.14122394082044384,0.7124489019843946,0.2816977561503109,0.17391304347826086,0.2926829268292683,0.27807486631016043,0.22780539981428588,0.2601408136159009,2.2603036876355747,0.16021858276882286
537,00-0037240,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,40.0,0,0.0,0.0,1.0,2.3644334082491696,0,1,9,41.0,1,0.0,0.0,148.0,5.0,1.0,-1.3496521239867434,0,1.3666666666666667,0.26711590904189725,0.6896826080252988,0.883451689180555,0.0,14.100000000000001,15.100000000000001,6,0.04035874439461883,0.10594130279169649,0.006009615384615385,0.14529115882528543,0.02334851936218679,0.08333333333333333,0.010638297872340425,0.018867924528301886,0.05334092634776006,0.0353454821564161,0.18385650224215247,0.023692220792669534
538,00-0037247,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,24.0,1,0.0,0.0,2.0,2.0836539629963227,0,52,84,801.0,4,0.0,0.0,1240.0,104.0,38.0,44.29610952230421,1,10.792464768819034,2.715566053272909,4.814628737765711,7.443589196345361,0.0,114.5,166.5,17,0.14711033274956217,0.2656383890317052,0.0710868079289132,0.43317621034970744,0.21879267959573886,0.3333333333333333,0.20105820105820105,0.208955223880597,0.2760630064645361,0.24170081034325774,1.4028021015761822,0.13029800287985976
539,00-0037248,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,89,507.0,2,1.0,1.0,24.0,6.5008755439776,0,21,32,180.0,1,0.0,0.0,77.0,132.0,5.0,3.8727364157707544,0,32.92128851540616,0.9161747209849677,0.22444469149655996,1.5313733655250434,0.0,84.7,105.7,16,0.05574912891986063,0.014591624028804245,0.08265497808390733,0.09529699260283435,0.04194826380797017,0.02857142857142857,0.02358490566037736,0.024291497975708502,0.03525984618969937,0.03927289676066185,0.313588850174216,0.06643870919079287
540,00-0037252,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,55,411.0,2,0.0,0.0,624.0,155.0,18.0,0.46830821826852365,0,9.516945770286284,1.7664093105936471,2.2557414320788065,4.228632968345635,0.0,53.1,86.10000000000001,10,0.16224188790560473,0.20512820512820512,0.13765541740674955,0.4074653959609712,0.18282918149466193,0.2,0.1875,0.18867924528301888,0.19141459074733097,0.18626334519572957,1.2123893805309736,0.11655295646523717
541,00-0037253,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,78.0,1,0.0,0.0,-17.0,95.0,3.0,6.378046023222851,0,0.0,0.12138462423092404,-0.0830410878320286,0.12394817486396603,1.0,19.8,23.8,4,0.030534351145038167,-0.018847006651884702,0.18446601941747573,0.03072392139604949,0.0851528384279476,0.3333333333333333,0.08108108108108109,0.1,0.20924308588064044,0.13478893740902476,0.5954198473282443,0.08080396550553405
542,00-0037256,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,129,481.0,1,1.0,1.0,27.0,-17.010170644760365,0,50,58,290.0,2,1.0,1.0,-18.0,319.0,14.0,6.972407211520476,0,-34.68888888888889,1.2998511077811854,-0.07152961616917329,1.899705930353357,0.0,91.10000000000001,141.1,16,0.08180535966149506,-0.003716704521990502,0.14190391459074733,0.1197346758746502,0.06480446927374302,0.08,0.06222222222222222,0.064,0.07240223463687151,0.06784357541899441,0.4090267983074753,0.09573241061130333
